molecule_chembl_id,canonical_smiles,standard_value,standard_value_norm,pIC50
CHEMBL31184,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,28000.0,28000.0,4.5528419686577655
CHEMBL990,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,6907.1,6907.1,5.160704256295252
CHEMBL40583,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,22683.0,22683.0,4.644299507218099
CHEMBL195437,CCCCCCCCc1ccc(O)cc1,11471.0,11471.0,4.940398720237208
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,7479.9,7479.9,5.126104208250253
CHEMBL64894,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],5847.0,5847.0,5.233066906162642
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,13677.0,13677.0,4.864009153078343
CHEMBL496,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,3014.9,3014.9,5.520727088222999
CHEMBL1200623,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,6504.0,6504.0,5.186819467413922
CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,15551.0,15551.0,4.808241678629524
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,15026.0,15026.0,4.823156615496233
CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,2951.0,2951.0,5.530030790499893
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,19410.0,19410.0,4.711974464611615
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,25550.0,25550.0,4.592609095529252
CHEMBL334255,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],2753.0,2753.0,5.560193788606512
CHEMBL3183075,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,5614.6,5614.6,5.2506811786688194
CHEMBL1262,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4646.5,4646.5,5.332874058513918
CHEMBL7568,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2667.0,2667.0,5.573976984309961
CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,18659.0,18659.0,4.729111635301144
CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,1344.0,1344.0,5.8716007312818705
CHEMBL481,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,1827.0,1827.0,5.738261452647224
CHEMBL1306,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,21573.0,21573.0,4.6660894565270015
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,400.0,400.0,6.397940008670952
CHEMBL1912062,CCN(CCCCCCNC(=O)CCCCC1CCSS1)Cc1ccccc1OC,256.0,256.0,6.5917600346864536
CHEMBL1912061,COc1cc2nc(Cl)nc(NCCCNC(=O)CCCCC3CCSS3)c2cc1OC,192000.0,192000.0,3.716698771296448
CHEMBL1912060,O=C(CCCCc1cccs1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,2.66,2.66,8.575118363205664
CHEMBL1912059,O=C(CCCC[C@@H]1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,0.23,0.23,9.63827216209417
CHEMBL1912058,O=C(CCCC[C@H]1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,0.47100000000000003,0.47100000000000003,9.326979091949035
CHEMBL1912063,COc1cccc(C(C)N(C)CCCNC(=O)CCCCC2CCSS2)c1,74100.0,74100.0,4.130181792020666
CHEMBL1912064,CC(c1cccc(OCCCNC(=O)CCCCC2CCSS2)c1)N(C)C,25200.0,25200.0,4.5985994592184385
CHEMBL1917825,C=CCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,2200.0,2200.0,5.657577319177596
CHEMBL1917826,COc1ccc2nc3c(c(N4CCCCCN(c5c6c(nc7ccc(OC)cc57)CCCC6)CCCCC4)c2c1)CCCC3,4600.0,4600.0,5.3372421683183315
CHEMBL1618217,CCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,100.0,100.0,6.999999999995657
CHEMBL1618106,CCCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,270.0,270.0,6.568636235839405
CHEMBL1914495,C=CC(CBr)Nc1c2c(nc3ccc(OC)cc13)CCCC2,89100.0,89100.0,4.050122295963121
CHEMBL1915758,COC(=O)[C@H](C)CC(=O)C[C@@H](C)[C@H]1C[C@@H]2OC(C)(C)O[C@H]3C[C@H]4C(C)(C)C(=O)CC[C@]4(C)C4=C3[C@@]2(C)[C@]1(C)CC4=O,18350.0,18350.0,4.736363931411868
CHEMBL1915759,CCCCOC(=O)C(C)CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](OC(C)=O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O,9400.0,9400.0,5.0268721464002555
CHEMBL1086927,COC(=O)C(C)CC(=O)C[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O,30260.0,30260.0,4.519131076312818
CHEMBL1087180,CC(CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O,22630.0,22630.0,4.645315446045252
CHEMBL465514,C[C@H](CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O,18350.0,18350.0,4.736363931411868
CHEMBL1087131,CC(CC(=O)C[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3)C(=O)O,22970.0,22970.0,4.638839004804955
CHEMBL240972,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)CO,26780.0,26780.0,4.572189427323994
CHEMBL1915760,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)C(=O)O,21110.0,21110.0,4.675511766692323
CHEMBL1915761,C[C@H](CCC=C(CO)CO)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,21840.0,21840.0,4.66074736596728
CHEMBL1915762,C[C@H](CC[C@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,16270.0,16270.0,4.788612447063114
CHEMBL1098479,C[C@H](CC[C@@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,25080.0,25080.0,4.600672467841304
CHEMBL1915763,C[C@H](CC[C@H](O)[C@](C)(O)CO)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,22310.0,22310.0,4.651500429716143
CHEMBL1915764,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O)CO,31030.0,31030.0,4.50821822441582
CHEMBL465487,C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O,25910.0,25910.0,4.586532587014158
CHEMBL460969,C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O,24040.0,24040.0,4.61906553666928
CHEMBL512830,COC(=O)CC[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](OC(C)=O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O,17140.0,17140.0,4.765989182412795
CHEMBL1915765,CCCCOC(=O)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O,11580.0,11580.0,4.936291440608545
CHEMBL1915766,CCCCOC(=O)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O,12260.0,12260.0,4.911509529817568
CHEMBL1916475,CCCOCCn1c(=O)nc(NC2CCC(O)CC2)c2nnc(-c3ccc(OC)nc3)cc21,5600.0,5600.0,5.251811972993722
CHEMBL1916766,Nc1c2c(nc3oc(-c4ccccc4)cc13)CCCC2,100000.0,100000.0,3.9999999999999956
CHEMBL1916768,Nc1c2c(nc3c1cc(-c1ccccc1)n3-c1ccccc1)CCCC2,45500.0,45500.0,4.3419886033428785
CHEMBL1916770,Cc1ccc(-c2cc3c(N)c4c(nc3o2)CCCC4)cc1,100000.0,100000.0,3.9999999999999956
CHEMBL1916927,Nc1c2c(nc3oc(-c4ccc(Cl)cc4)cc13)CCCC2,100000.0,100000.0,3.9999999999999956
CHEMBL1916929,N#Cc1c(-c2ccc(Cl)cc2)oc2nc3c(c(N)c12)CCCC3,100000.0,100000.0,3.9999999999999956
CHEMBL1922540,C#CCOP(C)(=O)OC(C(F)(F)F)C(F)(F)F,65000.0,65000.0,4.187086643357138
CHEMBL1922541,C#CCOP(C)(=O)OC(C(=O)OC)C(F)(F)F,43600.0,43600.0,4.360513510731404
CHEMBL180483,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCCC3)cc1)C2,50.0,50.0,7.301029995655295
CHEMBL1929421,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,380.0,380.0,6.420216403382047
CHEMBL1940736,COc1ccccc1NCc1cc(=O)oc2cc3oc4ccccc4c3cc12,190.0,190.0,6.721246399044885
CHEMBL1940737,COc1cc2c(C)c(OC)c(=O)oc2cc1OCCCCOc1cc(O)cc(N(C)C)c1,275.0,275.0,6.560667306168158
CHEMBL1940738,COc1cc2oc(=O)c(OCCCCOc3cc(O)cc(N(C)C)c3)c(C)c2cc1OC,0.23600000000000002,0.23600000000000002,9.627087995189662
CHEMBL1940612,CCN(CCCCCCNC1=CC(=O)c2ccccc2C1=O)Cc1ccccc1OC,9.73,9.73,8.011887159687014
CHEMBL1940613,CCN(CCCCCCNC1=CC(=O)c2ncccc2C1=O)Cc1ccccc1OC,27.9,27.9,7.554395796710836
CHEMBL1940614,CCN(CCCCCCNC1=CC(=O)C(C)=C(C)C1=O)Cc1ccccc1OC,29.0,29.0,7.537602002086068
CHEMBL1940615,CCN(CCCCCCNC1=CC(=O)C(OC)=CC1=O)Cc1ccccc1OC,65.3,65.3,7.1850868187182755
CHEMBL1940616,COc1ccccc1CNCCCCCCNC1=CC(=O)c2ccccc2C1=O,1850.0,1850.0,5.732828271596752
CHEMBL1940617,NCCCCCCNC1=CC(=O)c2ccccc2C1=O,64500.0,64500.0,4.190440285364725
CHEMBL1940618,COc1ccccc1CN1CCC(N2CCC(NC3=CC(=O)c4ccccc4C3=O)CC2)CC1,17200.0,17200.0,4.7644715530924255
CHEMBL1940619,COC1=CC(=O)C(N2CCC(C3CCN(Cc4ccccc4OC)CC3)CC2)=CC1=O,24400.0,24400.0,4.612610173661253
CHEMBL1952057,CCCCN1CCN=C1/C=N/O.Cl,200000.0,200000.0,3.6989700043360165
CHEMBL1952058,Cl.O/N=C/C1=NCCN1Cc1ccccc1,44000.0,44000.0,4.356547323513802
CHEMBL1952059,Cl.O/N=C/C1=NCCN1Cc1ccc(Cl)cc1Cl,24000.0,24000.0,4.619788758288376
CHEMBL1952060,Cl.O/N=C/C1=NCCN1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,85000.0,85000.0,4.070581074285702
CHEMBL1952061,CCCCN1CCCN=C1/C=N/O.Cl,157000.0,157000.0,3.8041003475907633
CHEMBL1952062,CCCCCN1CCCN=C1/C=N/O.Cl,21000.0,21000.0,4.67778070526606
CHEMBL1952063,Cl.O/N=C/C1=NCCCN1Cc1ccccc1,28000.0,28000.0,4.5528419686577655
CHEMBL1952064,Cl.O/N=C/C1=NCCCN1Cc1ccc(Cl)cc1Cl,9000.0,9000.0,5.045757490560627
CHEMBL1952065,Cl.O/N=C/C1=NCCCN1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,45000.0,45000.0,4.346787486224646
CHEMBL1952066,CCCCN1CC(C)(C)CN=C1/C=N/O.Cl,93000.0,93000.0,4.03151705144606
CHEMBL1952067,CCCCCN1CC(C)(C)CN=C1/C=N/O.Cl,89000.0,89000.0,4.050609993355082
CHEMBL1952047,CCC/N=C(/C=N/O)N(C)C.Cl,200000.0,200000.0,3.6989700043360165
CHEMBL1952048,CCCC/N=C(/C=N/O)N(C)C.Cl,54000.0,54000.0,4.267606240177024
CHEMBL1952049,CCCCC/N=C(/C=N/O)N(C)C.Cl,13000.0,13000.0,4.88605664769313
CHEMBL1952050,CC(C)CC/N=C(/C=N/O)N(C)C.Cl,17000.0,17000.0,4.7695510786217
CHEMBL1952051,COCC/N=C(/C=N/O)N(C)C.Cl,200000.0,200000.0,3.6989700043360165
CHEMBL1952052,COCCC/N=C(/C=N/O)N(C)C.Cl,200000.0,200000.0,3.6989700043360165
CHEMBL1952053,CN(C)C(/C=N/O)=N\C1CC1.Cl,200000.0,200000.0,3.6989700043360165
CHEMBL1952054,CN(C)C(/C=N/O)=N\C1CCC1.Cl,200000.0,200000.0,3.6989700043360165
CHEMBL1952055,CN(C)C(/C=N/O)=N\Cc1ccccc1.Cl,200000.0,200000.0,3.6989700043360165
CHEMBL1952056,CN(C)C(/C=N/O)=N\c1ccccc1.Cl,200000.0,200000.0,3.6989700043360165
CHEMBL2011402,COc1ccc([C@H]2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)cc1O,31900.0,31900.0,4.496209316942805
CHEMBL459258,COc1cc([C@H]2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)ccc1O,48500.0,48500.0,4.314258261397727
CHEMBL2011403,COc1c(O)cc(C2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)cc1O,15600.0,15600.0,4.80687540164551
CHEMBL2011404,COc1ccc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O,92400.0,92400.0,4.034328028779888
CHEMBL253152,COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)ccc1O,109200.0,109200.0,3.9617773616312775
CHEMBL2011405,COc1c(O)cc(C2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O,22900.0,22900.0,4.640164517660093
CHEMBL374130,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,91500.0,91500.0,4.038578905933547
CHEMBL223256,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2,7200.0,7200.0,5.1426675035686715
CHEMBL2011406,COc1cc(C2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc(OC)c1O,316300.0,316300.0,3.4999008080842757
CHEMBL399121,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,2476100.0,2476100.0,2.6062318198412546
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,2045000.0,2045000.0,2.689306687656639
CHEMBL8996,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,1663800.0,1663800.0,2.7788988800384944
CHEMBL2011483,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl,0.89,0.89,9.050609992867116
CHEMBL3215882,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl.Cl,1.89,1.89,8.723538195596971
CHEMBL3216777,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@H](C1)C2.Cl.Cl.Cl,1.33,1.33,8.876148358706377
CHEMBL3217208,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@@H](C1)C2.Cl.Cl.Cl,6.84,6.84,8.164943898216391
CHEMBL2011487,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl,0.42,0.42,9.376750708568064
CHEMBL2011488,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl,1.38,1.38,8.860120913284057
CHEMBL3216116,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl.Cl,3.53,3.53,8.452225294489148
CHEMBL3216554,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl.Cl,4.19,4.19,8.377785976930054
CHEMBL2011491,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl,0.74,0.74,9.130768279682139
CHEMBL3216555,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl.Cl.Cl,4.02,4.02,8.395773946807497
CHEMBL3216556,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3[C@H](C1)C2.Cl.Cl.Cl.Cl,2.04,2.04,8.690369832361212
CHEMBL3216557,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3[C@@H](C1)C2.Cl.Cl.Cl.Cl,11.5,11.5,7.939302159608624
CHEMBL2011495,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl,0.31,0.31,9.508638304764776
CHEMBL2011496,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl,1.32,1.32,8.87942606846514
CHEMBL3216778,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl.Cl.Cl,3.26,3.26,8.486782399798841
CHEMBL3216779,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl.Cl.Cl,9.09,9.09,8.041436116730255
CHEMBL1994202,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2.Cl,0.43,0.43,9.366531543410426
CHEMBL2011499,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@@H](C1)C2.Cl,13.6,13.6,7.8664610915978495
CHEMBL340807,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,23700.0,23700.0,4.625251653989878
CHEMBL2018160,COc1ccc2c(ccc[n+]2C)c1.[I-],49730.0,49730.0,4.3033815407677665
CHEMBL2018161,COc1ccc2c(ccc[n+]2Cc2ccccc2)c1.[I-],5290.0,5290.0,5.276544327964732
CHEMBL376478,CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5cc([C@@H]6C[C@H]7C(C(=O)OC)[C@@H](Cc8c6[nH]c6ccccc86)N(C)C[C@H]7CC)ccc5c4CCN(C2)[C@@H]13,227.0,227.0,6.643974142804964
CHEMBL2018162,CC[C@H]1C[C@@H]2CN3CCc4c([nH]c5cc([C@H]6C[C@H]7C(C(=O)OC)[C@H](Cc8c6[nH]c6ccccc86)N(C)C[C@H]7CC)ccc45)[C@](C(=O)OC)(C2)[C@H]13,71.0,71.0,7.148741651274808
CHEMBL2019053,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2cc(O)c(O)cc2o1,0.09,0.09,10.04575748573518
CHEMBL2019052,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2cc(O)c(O)cc2o1,6.5,6.5,8.18708664329033
CHEMBL2019049,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2c(O)cc(O)cc2o1,0.065,0.065,10.18708663667569
CHEMBL2019048,COc1cc(O)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)oc2c1.Cl,0.035,0.035,10.45593194324131
CHEMBL2019047,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2c(O)cc(O)cc2o1,2.3,2.3,8.638272163793584
CHEMBL2019046,COc1cc(O)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc2c1.Cl,1.0,1.0,8.999999999565706
CHEMBL2019044,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2cc(O)ccc2o1,1.0,1.0,8.999999999565706
CHEMBL2019043,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2cc(O)ccc2o1,8.0,8.0,8.096910012953769
CHEMBL2019041,COc1cc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc(=O)c2cc1OC.Cl,0.2,0.2,9.698970002164547
CHEMBL2019040,COc1cc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(=O)c2cc1OC.Cl,1.8,1.8,8.74472749465542
CHEMBL2019038,COc1cc(OC)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)oc2c1.Cl,0.35,0.35,9.455931954408882
CHEMBL2019037,COc1cc(OC)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc2c1.Cl,2.3,2.3,8.638272163793584
CHEMBL2019035,COc1ccc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc(=O)c2c1.Cl,0.1,0.1,9.999999995657054
CHEMBL2019034,COc1ccc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(=O)c2c1.Cl,0.775,0.775,9.11069829693331
CHEMBL2019032,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2ccccc2o1,0.3,0.3,9.52287874383269
CHEMBL2019030,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2ccccc2o1,17.5,17.5,7.756961951288889
CHEMBL2022933,C#CCN1CCc2nc3nc(N4CCCC4)c(C#N)cc3c(N)c2C1,650.0,650.0,6.187086643356476
CHEMBL2047528,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,74.9,74.9,7.125518182294735
CHEMBL2047529,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCCCN2CCOCC2)c1,119.0,119.0,6.924453038603819
CHEMBL2047530,CN(CCCOc1ccc2c(=O)c3cccnc3oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,89.5,89.5,7.048176964679236
CHEMBL2047531,CN(CCCOc1ccc2c(=O)c3cccnc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCN2CCOCC2)c1,139.0,139.0,6.85698519974278
CHEMBL2047375,c1ccc(CN2CCC(Nc3nccc(NCc4ccc5c(c4)OCO5)n3)CC2)cc1,12600.0,12600.0,4.899629454882403
CHEMBL2047231,COc1cc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc(OC)c1OC,10300.0,10300.0,4.987162775294785
CHEMBL2047230,COc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1OC,9900.0,9900.0,5.004364805402406
CHEMBL2047229,COc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,9400.0,9400.0,5.0268721464002555
CHEMBL2047228,Cc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,12900.0,12900.0,4.8894102897007174
CHEMBL2047227,Fc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,7700.0,7700.0,5.113509274827462
CHEMBL2047226,Brc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,9900.0,9900.0,5.004364805402406
CHEMBL2047225,Clc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,8800.0,8800.0,5.055517327849782
CHEMBL2047224,Clc1cccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)c1,7700.0,7700.0,5.113509274827462
CHEMBL2047223,Clc1ccccc1CNc1ccnc(NC2CCN(Cc3ccccc3)CC2)n1,7700.0,7700.0,5.113509274827462
CHEMBL2064471,O=C(CCNCCNc1c2c(nc3ccccc13)CCCC2)N1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1,4.49,4.49,8.347753658899952
CHEMBL2064470,CN(CCCN1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)c1ccccc1,84.8,84.8,7.071604147738165
CHEMBL2064469,CCN(CCCN1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)C1CCCCC1,194.0,194.0,6.712198270067535
CHEMBL2064468,CN(CCCN1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)C1CCCCC1,40.7,40.7,7.390405590764109
CHEMBL2064466,CN(CCC(=O)N1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)c1ccccc1,70.3,70.3,7.153044674973998
